

----------------------- TEST -----------------------
Date: Tue Jun 19 07:55:30 EDT 2007
Run by: bela

log_interval:	50000
msg_size:	2500
config:	/home/bela/config.txt
transport:	org.jgroups.tests.perf.transports.JGroupsTransport
num_senders:	8
sender:	true
props:	./udp.xml
dump_transport_stats:	false
num_msgs:	1000000
processing_delay:	0
num_members:	8
jmx:	false
JGroups version: 2.5.0 CR1


##### msgs_received, current time (in ms), msgs/sec, throughput/sec [KB], free_mem [KB] , total_mem [KB] 
50000 1182254145682 3476.08 8690211.35 231662.576 380108.8
100000 1182254150368 5243.84 13109596.22 356103.864 392626.176
150000 1182254154468 6473.89 16184721.62 189626.528 393150.464
200000 1182254158815 7268.23 18170585.46 159207.552 392757.248
250000 1182254163871 7675.07 19187670.77 193958.984 394002.432
300000 1182254168285 8110.96 20277394.76 204213.592 393019.392
350000 1182254174183 8161.36 20403404.45 338058.592 395771.904
400000 1182254177832 8595.87 21489663.47 285221.144 396754.944
450000 1182254183377 8640.72 21601797.27 139381.736 393084.928
500000 1182254189164 8640.65 21601631.36 180622.152 397541.376
550000 1182254192202 9030.61 22576513.86 203818.944 395968.512
600000 1182254196339 9224.95 23062376.04 209057.744 387448.832
650000 1182254201006 9324.61 23311528.09 158325.256 394264.576
700000 1182254207268 9214.16 23035408.71 239748.04 395182.08
750000 1182254211843 9311.56 23278912.41 213144.688 396492.8
800000 1182254216384 9402.25 23505629.6 70258.488 397082.624
850000 1182254220700 9507.62 23769043.2 290879.92 395444.224
900000 1182254225522 9551.71 23879266.43 209229.856 392822.784
950000 1182254229942 9630.59 24076477.03 250693.872 391839.744
1000000 1182254234136 9724.03 24310079.93 197057.704 393347.072
1050000 1182254237978 9842.52 24606299.21 163884.496 393674.752
1100000 1182254241772 9957.09 24892734.94 75628.592 395051.008
1150000 1182254245875 10036.92 25092296.01 273252.944 390922.24
1200000 1182254250617 10057.07 25142684.74 184711.12 389808.128
1250000 1182254255957 10027.35 25068386.56 244899.184 391512.064
1300000 1182254259181 10165.54 25413854.85 180381.552 392822.784
1350000 1182254266008 10021.53 25053819.32 249214.984 388825.088
1400000 1182254270992 10021.91 25054762.55 98888.64 391577.6
1450000 1182254276254 10003.04 25007588.51 136182.24 391118.848
1500000 1182254280746 10036.94 25092339.81 261491.816 369491.968
1550000 1182254286968 9956.96 24892400.59 155511.752 391184.384
1600000 1182254291156 10008.88 25022207.21 240694.792 393543.68
1650000 1182254296082 10013.11 25032770.17 318092.384 386662.4
1700000 1182254299823 10087.52 25218810.27 289179.192 392757.248
1750000 1182254304048 10130.25 25325615.05 263349.496 395182.08
1800000 1182254307900 10192.41 25481025.13 284144.632 393871.36
1850000 1182254312351 10218 25545006.16 208086.768 392364.032
1900000 1182254316413 10263.89 25659725.04 94533.824 394461.184
1950000 1182254319989 10334.36 25835890.42 103835.04 393281.536
2000000 1182254324729 10339.6 25849010.76 197295.472 392364.032
2050000 1182254328984 10369.98 25924951.69 266081.28 391315.456
2100000 1182254333875 10366.43 25916071.42 207794.304 392953.856
2150000 1182254337786 10412.23 26030568.36 144924.808 394919.936
2200000 1182254340684 10506.91 26267276.7 203276.0 394788.864
2250000 1182254345038 10526.81 26317020.68 213263.72 396230.656
2300000 1182254349171 10556.61 26391521.67 162557.608 396427.264
2350000 1182254355054 10502.51 26256279.16 136167.952 394657.792
2400000 1182254358600 10558.64 26396600.12 188297.128 395509.76
2450000 1182254362870 10579.86 26449657.13 135950.392 395902.976
2500000 1182254367603 10579.55 26448869.05 213367.4 397213.696
2550000 1182254374433 10488 26220001.23 315475.368 398852.096
2600000 1182254379650 10469.01 26172529.31 173923.496 399507.456
2650000 1182254384637 10460.29 26150730.84 96770.92 398589.952
2700000 1182254389278 10465.93 26164818.98 172334.232 396034.048
2750000 1182254393661 10481.66 26204152.26 233212.848 393740.288
2800000 1182254397526 10517.3 26293252.4 287740.752 394002.432
2850000 1182254400965 10568.59 26421475.38 74243.528 395378.688
2900000 1182254406543 10536.07 26340169.67 98791.576 396296.192
2950000 1182254410742 10556.68 26391692.07 88912.504 397869.056
3000000 1182254415722 10547.63 26369082.78 290981.792 387710.976
3050000 1182254419967 10565.73 26414336.14 343331.96 392560.64
3100000 1182254424772 10563.12 26407790.81 99099.816 388694.016
3150000 1182254430472 10528.99 26322474.55 119323.664 389873.664
3200000 1182254435311 10525.87 26314664.18 99175.032 392101.888
